-2.000711282113849798e-02 -9.327290530023908677e-03 -1.656816616435877881e-02 -2.827313193157314844e-02 1.478188114650142966e-03 -7.263085962970214707e-03 8.650823723758148441e-04 -1.005902007928122059e-02 -2.289125115441109984e-02
1.767363970055544839e-02 -8.142340944935830618e-03 -8.527692129003616728e-03 -3.164382057774890733e-02 -1.289544839157702460e-02 -1.289336489119264836e-02 -1.541275132713106760e-02 -2.927803079880879344e-02 -2.313438029943554533e-02
1.353645467005964477e-02 2.246251380694883754e-02 1.728747419181816611e-02 1.689564796425592486e-02 -1.977882978063632766e-02 -1.580129190462033900e-02 -1.043527794807332619e-02 -2.301581396853879732e-02 -1.413452817646549363e-02
-6.920542611959571572e-03 -9.994378617797757339e-03 1.913937950706686916e-02 -2.333846892336006659e-02 1.955877158041594011e-02 -4.601600833525805630e-03 -4.638681693277245909e-03 -7.984317875948800797e-03 -1.846699618323477399e-02
6.063434484897814968e-03 1.001956690643201336e-02 1.862814056258933759e-02 -4.325478835725648195e-03 -2.269716504680892658e-02 -7.230377202174113893e-03 8.490077435955130022e-03 -7.865227301642735772e-03 -7.661805392095229379e-03
4.161701045919204145e-02 6.543242809064228616e-02 7.105196289876933302e-02 6.014580338341203591e-02 1.839991756796360012e-01 1.219097768039013457e-01 1.529625050959286803e-01 1.115997060174146044e-01 3.567361182107053885e-02
-2.488241240348570017e-03 4.770296918288537483e-03 -1.380168346807994322e-02 -1.323938145254174338e-02 3.654163756024299357e-03 -7.080377742282015045e-03 -2.072489983089847651e-03 -2.179199291124762558e-02 -3.689475520391963682e-04
-5.679214539396015837e-02 -4.564915521294217460e-02 -2.352126852752310648e-02 -3.278659389575046268e-02 -1.111060745695860094e-02 -2.551260909912290119e-03 -7.655516599470105731e-03 -2.078492477681835940e-02 -2.608370145192636172e-02
4.177657945741006761e-03 -8.625850902286948726e-04 -1.873756343401365362e-02 -2.589655784347878048e-02 -1.872484331450037509e-02 -1.293805616914585517e-02 -1.698743281547111447e-02 -1.986350297481243726e-02 -3.079699876471789569e-02
1.150653945100423535e-02 1.483233973964434224e-02 7.165898930648043411e-03 5.295610784668902844e-03 3.033845052862540331e-02 1.844920763101090891e-02 2.437874022134130583e-02 2.098678055398610007e-02 1.180892594836283538e-03
3.174303367555005809e-03 -9.487538205693110552e-04 -9.344205596399524777e-03 -2.122274156090681735e-02 1.599292163934584038e-02 -3.160309904247714501e-03 -8.486336406615032149e-03 -1.469691905928090236e-02 5.967633370230093727e-04
-1.334816559965395187e-02 -1.427767347356423584e-02 -4.114799677004013501e-02 2.127307699415325118e-02 -6.195994370288943065e-02 -2.424788154753665034e-02 -2.088859980574858666e-02 -4.450487248362193504e-02 -3.900389138378058257e-02
2.173044201271092518e-02 2.354909719782612154e-02 2.387959912768337911e-02 -6.686878064497945445e-03 3.453332471618177600e-03 -2.503896040610834386e-04 3.643386079467672654e-03 -1.382801999833982659e-03 -2.117158420566214380e-02
-7.249137998807441384e-03 1.689429247295349016e-03 -3.855989378697863637e-03 -7.653063239599679386e-03 8.942928484276503609e-03 -9.270216927160833745e-03 2.337930646073915070e-03 -4.087637987547400494e-03 -1.800789677274949874e-02
-1.483139653458770933e-02 -4.723854498947755928e-03 -2.707221955086589957e-02 -2.206804381415036764e-02 -4.361194962303420637e-03 -2.712569668514954076e-03 -8.488645089908438942e-04 -6.004991032714575294e-03 -1.900269246159480216e-02
-2.205582327926262562e-02 -2.818962133064447165e-02 -2.571124365777485363e-02 -4.560567126838157431e-02 4.246083261231278251e-03 -1.624451630740469596e-02 -1.563067391061147282e-02 -1.458958896760891542e-02 -2.730457084286324124e-02
1.543569745389439078e-02 2.044709817867073134e-02 1.644977711167695811e-02 -2.352723379354852706e-02 -3.448939601087450471e-03 -5.126817746240446699e-03 -8.633802326264664040e-03 -2.868773294748388700e-02 -3.286776396300347680e-02
1.938365830448533431e-02 -1.086343130401569781e-02 -2.106557064711018015e-02 -1.597665576378203001e-02 -3.524132950129341222e-03 -3.186319930292891289e-03 -1.685122108943654063e-03 -1.145243984208327119e-02 -2.750103452694090123e-02
-1.495364244921093370e-02 -2.022658716346938893e-03 -1.362882717531827166e-02 -1.319229021694490536e-02 9.425806651028566241e-03 -4.360693460094373745e-03 2.643336608253407313e-03 -3.760467169938649067e-03 -2.898181928903796264e-02
1.227512735457625057e-02 -2.723773112414216296e-02 -9.512856737554858944e-02 -7.941214328295051472e-02 -8.750255972442362584e-02 -5.817400184343392289e-02 -5.315510761989745286e-02 -5.841991995499525719e-02 -6.522683317675204151e-02
-5.054672491061129765e-03 3.039514317867660683e-03 4.256985611473185042e-03 -2.361026624339995772e-02 -4.305951864358498540e-03 -1.301598059932160094e-02 -1.271102642961014460e-02 -1.732726593662364811e-02 -2.687690558183445863e-02
-2.170839381827971079e-03 6.183265114755774616e-03 -1.195473427957636364e-02 -2.095808425257681545e-02 1.500326520957212008e-03 1.502803775699349193e-03 3.261452885608784411e-03 -5.704844812017446920e-03 -2.377006143534356880e-02
3.870699234491448842e-02 1.984717198998096899e-02 3.217037061513920715e-02 1.150918734770922615e-03 1.843893831484892318e-02 -3.949228251474006489e-03 4.680219612323502885e-03 -1.480750454796326068e-02 -1.888519396200014078e-02
3.203742708633023489e-02 2.320388021694862538e-02 1.482053597080681961e-02 -6.808764402415249696e-03 1.492091671954931184e-02 2.809563204197548791e-03 4.090245566188489596e-04 -6.942738034059194215e-03 -9.243347310909625150e-03
2.042061961563938245e-03 -1.286169595194554954e-02 1.134389932691463876e-02 -1.492354609524678202e-02 8.151115178021216268e-03 -5.375373485188701846e-03 4.025706416646552752e-03 -9.375425690951752142e-03 -2.534433983760132209e-02
-1.542277738639552531e-02 -1.272183866592049330e-02 -3.458674321711106142e-02 -3.464209507488336115e-02 -1.132167591832785279e-02 -5.909087376882684282e-03 1.664308274169360585e-03 -5.476080323667455174e-03 -1.272368232732042949e-02
-7.843984772156203586e-03 9.400045045784252359e-03 1.771276891037876916e-02 -1.349654534549733428e-02 -8.237863265388929365e-03 -1.107107504787568746e-02 -9.574710868936476757e-03 -1.139475617840832872e-02 -6.185613112944414634e-03
1.306040100312962776e-02 2.319035514816405671e-02 2.740460118904929077e-02 3.560344030327296239e-03 -2.692529663215462946e-03 -1.021507477172005872e-02 5.860369533265056934e-04 2.262362401107134886e-03 -1.976507634884640610e-02
3.802413243239719659e-02 -4.979345121822017356e-03 -3.880377963587389178e-02 -1.834580778604502638e-02 -8.675041458668293973e-03 -1.546190938334564627e-02 -2.853476374647331577e-03 -1.025585275977138576e-02 -2.806246548087884193e-02
