1.706941309713716493e-04 1.634684126992080877e-04 2.228551882645923854e-04 2.539443416927911201e-04 2.452087030778704602e-04 1.223506682256347844e-04 1.314892642152454272e-04 1.363492918142750199e-04 2.597046971177796593e-04
2.321075130469196779e-04 2.302725486647005937e-04 2.724554473547691202e-04 2.910507183641053430e-04 2.134504035332662752e-04 1.212279170177410492e-04 1.361606247878288656e-04 1.311169685063173773e-04 2.332976194321378927e-04
4.670040604386471728e-04 4.191694592656780571e-04 4.678901250831923875e-04 3.918879429998245456e-04 2.534485113465656525e-04 1.359637849822625810e-04 1.535568712969226368e-04 1.449606206338494019e-04 2.564737166637076626e-04
4.177773710671850438e-04 3.761247546939516795e-04 4.120690130662296724e-04 3.738189152913129476e-04 2.865671320415597023e-04 1.145312572357060077e-04 1.288641273836654833e-04 1.267836260385735159e-04 2.502853222599021876e-04
4.629169138110622583e-04 4.051163375697885982e-04 5.144037499411613368e-04 5.163996750330301921e-04 4.185768128004418998e-04 1.623253694073012454e-04 1.814696802469040193e-04 1.775596905968512829e-04 3.644443556581888899e-04
1.244504947601754452e-03 1.023515987682133144e-03 1.149747574918702497e-03 9.696737610558336939e-04 6.813098287292707056e-04 2.833866272000662434e-04 3.171634628009734058e-04 3.005333683294697522e-04 5.255880199795948116e-04
3.202845138514653911e-04 2.942016613310949325e-04 3.003893363202614353e-04 2.493120589122099773e-04 1.974098013987068967e-04 1.188753540076747939e-04 1.368842287999827434e-04 1.303013341258374425e-04 2.421337292020098175e-04
4.127007499341583951e-04 3.874079614352154977e-04 4.805591316197066476e-04 4.466560800784336038e-04 2.867072199861375736e-04 1.369947555133199657e-04 1.588494520591288151e-04 1.572904749054249152e-04 2.819257595372270941e-04
3.228519472451285566e-04 3.306290015757662459e-04 3.955894287759331718e-04 3.523821745594624133e-04 2.908070175142718483e-04 1.548465124940889837e-04 1.779850096467194831e-04 1.786531457101947495e-04 3.351046643486066401e-04
5.166654828254735321e-04 4.617427524016282092e-04 4.750114843166119982e-04 3.763829865320866830e-04 2.635546486229323193e-04 1.750511803240151210e-04 1.917760633788345714e-04 1.816982764160091079e-04 3.395228145548490062e-04
2.225831063740191240e-04 2.000274517781619465e-04 2.239549623355152619e-04 2.584454284891846143e-04 2.526738294161834375e-04 1.018381178556904132e-04 1.168284100050431817e-04 1.187169078202821026e-04 2.434290858399634772e-04
1.372683665700646927e-03 9.018980057354797353e-04 8.292694166014413781e-04 6.647788448708169540e-04 3.847856851877384798e-04 1.995215856838150614e-04 2.223337101247002678e-04 2.016737281087532807e-04 3.501687915276052721e-04
3.371345605365227982e-04 3.186706404852968078e-04 3.666682990537406539e-04 4.081150637335051456e-04 3.369031241787778796e-04 1.513823006373815616e-04 1.652221200245662658e-04 1.560377241278665394e-04 2.839518196449120069e-04
5.460209061820542331e-04 4.235302175176203221e-04 4.205193784976302140e-04 3.544269751242223876e-04 3.310299861903898133e-04 1.801032581720818371e-04 1.921820679844365998e-04 1.908996489257130946e-04 3.232689405789912485e-04
